,last_name,first_name,gender,email,birth,age,university,inscription_date,career,location
1502,Alex-ramirez,,M,Donnaflores@gmail.com,70/Nov/17,,Universidad-nacional-de-río-cuarto,20/Dec/10,Licenciatura-en-kinesiología-y-fisiatría,Aguara-grande
1503,Daniel-gonzalez,,M,Obenjamin@hotmail.com,15/May/11,,Universidad-nacional-de-río-cuarto,20/Sep/07,Licenciatura-en-ciencias-ambientales,Colonia-cello
1504,Sean-ellis,,M,Jason39@hotmail.com,73/Aug/12,,Universidad-nacional-de-río-cuarto,20/Dec/16,Licenciatura-en-ciencias-geológicas,Arsenal-de-guerra-san-lorenzo
1505,Susan-haas,,F,Jennifer31@hotmail.com,91/Jan/03,,Universidad-nacional-de-río-cuarto,20/Nov/02,Técnico-para-bioterios-,El-olivo
1506,Deanna-vasquez,,F,Christophercollins@gmail.com,99/Jun/28,,Universidad-nacional-de-río-cuarto,20/Dec/02,Licenciatura-en-ciencias-geológicas,2-de-julio
1507,Benjamin-young,,M,Markssamantha@gmail.com,70/Jul/25,,Universidad-nacional-de-río-cuarto,20/Dec/13,Medicina,Acassuso
1508,Mark-hernandez,,M,Michelletaylor@yahoo.com,28/Feb/16,,Universidad-nacional-de-río-cuarto,20/Dec/29,Arquitectura,Antonio-pini
1509,Emily-garcia,,F,Gcurtis@gmail.com,10/Jan/04,,Universidad-nacional-de-río-cuarto,20/Nov/19,Licenciatura-en-ciencias-biológicas,Balneario-claromeco
1510,Timothy-quinn,,M,Singhthomas@gmail.com,12/Apr/25,,Universidad-nacional-de-río-cuarto,20/Oct/16,Licenciatura-en-planificación-y-diseño-del-paisaje,Campo-de-talamayo
1511,Sandra-lane-dvm,,F,Rgarcia@gmail.com,98/Feb/01,,Universidad-nacional-de-río-cuarto,20/Dec/13,Licenciatura-en-ciencias-de-la-computación,1-de-mayo
1512,Angela-mata,,F,Tsmall@gmail.com,17/May/16,,Universidad-nacional-de-río-cuarto,20/Nov/21,Licenciatura-en-administración-,Cerro-aconcagua
1513,Don-reyes,,M,Paul32@hotmail.com,85/Dec/09,,Universidad-nacional-de-río-cuarto,20/Oct/11,Contador-público-,Campo-pesoa
1514,Juan-daniels,,M,Austin18@gmail.com,19/Apr/05,,Universidad-nacional-de-río-cuarto,20/Dec/30,Agronomía,Arroyo-quintana
1515,Leslie-johnston,,F,Mjordan@hotmail.com,12/Sep/08,,Universidad-nacional-de-río-cuarto,20/Sep/30,Licenciatura-en-relaciones-del-trabajo-,Bernasconi
1516,Kimberly-cole,,F,Nicholegomez@hotmail.com,05/Apr/04,,Universidad-nacional-de-río-cuarto,20/Nov/11,Licenciatura-en-artes,Camaron-chico
1517,Daniel-simpson,,M,Cnicholson@gmail.com,09/Sep/12,,Universidad-nacional-de-río-cuarto,20/Oct/31,Técnico-para-bioterios-,Campo-zavalla
1518,Daniel-david,,M,Kent40@hotmail.com,14/Jun/21,,Universidad-nacional-de-río-cuarto,20/Nov/22,Licenciatura-en-sociología-,Almacen-castro
1519,Wayne-vazquez,,M,Ismith@yahoo.com,67/Jun/06,,Universidad-nacional-de-río-cuarto,20/Sep/01,Agronomía,Kilometro-77
1520,Larry-hall,,M,Stevensonlinda@hotmail.com,07/Sep/30,,Universidad-nacional-de-río-cuarto,20/Oct/16,Licenciatura-en-ciencias-ambientales,Cachari
1521,Erika-jones,,F,Gordonanita@hotmail.com,17/May/02,,Universidad-nacional-de-río-cuarto,21/Jan/02,Licenciatura-en-ciencias-geológicas,Acostilla
1522,Denise-gilmore,,F,Huntalexander@hotmail.com,09/Oct/25,,Universidad-nacional-de-río-cuarto,20/Dec/18,Ciencias-veterinarias,Berabevu
1523,Daniel-bailey,,M,Perezmichael@yahoo.com,19/Apr/21,,Universidad-nacional-de-río-cuarto,20/Nov/03,Arquitectura,General-rojo
1524,Edward-estes,,M,Hray@hotmail.com,90/Feb/11,,Universidad-nacional-de-río-cuarto,21/Jan/04,Licenciatura-en-musicoterapia,Colonia-el-potrero
1525,Daniel-johnson,,M,Fryjoan@yahoo.com,48/Apr/26,,Universidad-nacional-de-río-cuarto,20/Sep/22,Licenciatura-en-artes,Cramer
1526,Judith-gallegos,,F,Margaret11@gmail.com,13/Jun/07,,Universidad-nacional-de-río-cuarto,20/Nov/16,Licenciatura-en-sociología-,Abra-de-hinojo
1527,Christopher-williams,,M,Khorton@hotmail.com,44/Mar/23,,Universidad-nacional-de-río-cuarto,20/Sep/06,Licenciatura-en-musicoterapia,Sancti-spiritu
1528,Kendra-ortega,,F,Wilsoncharles@hotmail.com,92/Aug/23,,Universidad-nacional-de-río-cuarto,20/Dec/26,Diseño-de-imagen-y-sonido,Acuña-cue
1529,Justin-williams,,M,Mitchellcarter@yahoo.com,76/Jan/02,,Universidad-nacional-de-río-cuarto,20/Dec/22,Arquitectura,Carlos-tejedor
1530,Ryan-rice,,M,Jasongriffin@gmail.com,71/Nov/26,,Universidad-nacional-de-río-cuarto,20/Oct/31,Técnico-para-bioterios-,Ingeniero-thompson
1531,Jeffrey-cohen,,M,Charles68@hotmail.com,51/Sep/25,,Universidad-nacional-de-río-cuarto,20/Oct/13,Licenciatura-en-kinesiología-y-fisiatría,Libertad
1532,Ryan-green,,M,Tjohnson@hotmail.com,12/May/07,,Universidad-nacional-de-río-cuarto,21/Jan/22,Licenciatura-en-planificación-y-diseño-del-paisaje,San-antonio-de-padua
1533,Angelica-joseph,,F,Robertwolf@hotmail.com,49/Jul/31,,Universidad-nacional-de-río-cuarto,21/Jan/28,Licenciatura-en-producción-de-bioimagenes,Desamparados
1534,Robert-smith,,M,Phillipssarah@gmail.com,18/Mar/04,,Universidad-nacional-de-río-cuarto,20/Oct/05,Licenciatura-en-ciencia-política-,Challaco
1535,Kathryn-castillo,,F,Nelsonalexander@hotmail.com,84/Jul/28,,Universidad-nacional-de-río-cuarto,20/Oct/28,Actuario-,Villa-adelina
1536,Christine-williams,,F,Cdrake@gmail.com,74/Nov/06,,Universidad-nacional-de-río-cuarto,21/Feb/01,Licenciatura-en-ciencias-geológicas,Alberti
1537,David-greene,,M,Mcarter@yahoo.com,81/Mar/15,,Universidad-nacional-de-río-cuarto,20/Nov/11,Licenciatura-en-psicología,Chumbicha
1538,Michael-ramirez,,M,Jacksonjoseph@hotmail.com,16/Aug/16,,Universidad-nacional-de-río-cuarto,20/Oct/27,Licenciatura-en-kinesiología-y-fisiatría,Colonia-belgrano
1539,Jacqueline-williams,,F,Stevenslance@yahoo.com,40/Sep/29,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-ciencia-política-,20-de-junio
1540,Shawn-hines,,M,Davisryan@yahoo.com,83/Jun/18,,Universidad-nacional-de-río-cuarto,21/Jan/25,Ingeniería-mecánica,Argentina-belvedere
1541,Gabrielle-marquez,,F,Frenchanthony@hotmail.com,17/Nov/02,,Universidad-nacional-de-río-cuarto,20/Sep/12,Ingeniería-electrónica,Colonia-duran
1542,James-hughes,,M,Richard19@hotmail.com,50/Oct/06,,Universidad-nacional-de-río-cuarto,20/Sep/17,Licenciatura-en-administración-,El-perdido-est-jose-guisasola
1543,Rebecca-melton,,F,Chandlerdavid@yahoo.com,30/Sep/17,,Universidad-nacional-de-río-cuarto,20/Oct/05,Licenciatura-en-relaciones-del-trabajo-,Atalaya
1544,David-thornton,,M,Foxryan@gmail.com,94/Jul/09,,Universidad-nacional-de-río-cuarto,20/Nov/02,Licenciatura-en-ciencias-biológicas,Cupiles
1545,Sheila-gray,,F,Kfrancis@yahoo.com,41/Nov/02,,Universidad-nacional-de-río-cuarto,20/Dec/13,Farmacia,Atreuco
1546,Robert-keller,,M,Hcarter@yahoo.com,39/Jan/21,,Universidad-nacional-de-río-cuarto,20/Dec/20,Contador-público-,Batelito
1547,Elaine-johnson,,F,Lisa64@gmail.com,14/Dec/30,,Universidad-nacional-de-río-cuarto,21/Jan/16,Licenciatura-en-sociología-,Cañadon-lagarto
1548,Steven-randall,,M,Johnathan02@hotmail.com,53/Dec/13,,Universidad-nacional-de-río-cuarto,20/Oct/03,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Asamblea
1549,Neil-bautista,,M,Brandi55@gmail.com,29/Mar/04,,Universidad-nacional-de-río-cuarto,20/Nov/12,Licenciatura-en-ciencia-política-,4-de-noviembre
1550,Michelle-richardson,,F,Osbornekatie@yahoo.com,28/Dec/31,,Universidad-nacional-de-río-cuarto,20/Dec/25,Ingeniería-electrónica,Cipolletti
1551,Barbara-mckenzie,,F,Ariascarrie@yahoo.com,37/Dec/15,,Universidad-nacional-de-río-cuarto,20/Sep/07,Licenciatura-en-psicología,Haedo
1552,Andrea-colon,,F,Tinawhite@gmail.com,40/Dec/12,,Universidad-nacional-de-río-cuarto,20/Nov/11,Medicina,Alvear
1553,Isaac-lambert,,M,Vlamb@yahoo.com,82/Apr/06,,Universidad-nacional-de-río-cuarto,20/Nov/14,Licenciatura-en-planificación-y-diseño-del-paisaje,La-lucila
1554,James-torres,,M,Kristinhall@hotmail.com,33/May/17,,Universidad-nacional-de-río-cuarto,21/Jan/18,Bioquímica,Saladillo-norte
1555,Christopher-alexander,,M,Dkim@yahoo.com,64/Nov/03,,Universidad-nacional-de-río-cuarto,20/Nov/24,Licenciatura-en-ciencias-geológicas,Lavalle
1556,Daniel-zimmerman,,M,Flemingbrandon@yahoo.com,36/Feb/09,,Universidad-nacional-de-río-cuarto,20/Dec/04,Licenciatura-en-artes,Algarrobal-abajo
1557,Natasha-brown,,F,Lperez@gmail.com,89/Jul/29,,Universidad-nacional-de-río-cuarto,20/Oct/03,Licenciatura-en-ciencias-antropológicas,13-de-enero
1558,Christopher-johnson,,M,Xcurry@yahoo.com,89/Apr/16,,Universidad-nacional-de-río-cuarto,20/Dec/29,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Cushamen
1559,Alexis-hayes,,M,Ywells@hotmail.com,68/Oct/11,,Universidad-nacional-de-río-cuarto,20/Oct/30,Licenciatura-en-ciencias-geológicas,Gonzalez-moreno
1560,Kevin-valentine,,M,Hernandezjason@hotmail.com,13/Oct/16,,Universidad-nacional-de-río-cuarto,20/Sep/20,Actuario-,Kilometro-112
1561,Mrs.-kristina-robertson-md,,F,Jessicahughes@yahoo.com,15/Nov/11,,Universidad-nacional-de-río-cuarto,20/Nov/03,Diseño-de-imagen-y-sonido,Arteaga
1562,Kristen-whitehead,,F,Harrisandrea@hotmail.com,21/May/23,,Universidad-nacional-de-río-cuarto,20/Nov/22,Ingeniería-en-informática,Colonia-centenario
1563,Jesse-robinson,,M,Michaelgriffin@yahoo.com,92/Aug/11,,Universidad-nacional-de-río-cuarto,20/Dec/05,Agronomía,El-chalten
1564,Elizabeth-hudson,,F,Cgreene@hotmail.com,18/Jun/23,,Universidad-nacional-de-río-cuarto,20/Nov/09,Diseño-industrial,Saldungaray
1565,Thomas-rivera,,M,Brittanygreen@hotmail.com,82/Jul/16,,Universidad-nacional-de-río-cuarto,20/Oct/22,Licenciatura-en-planificación-y-diseño-del-paisaje,Berraondo
1566,Hannah-obrien,,F,Shannon65@yahoo.com,19/Jan/30,,Universidad-nacional-de-río-cuarto,20/Dec/14,Licenciatura-en-ciencias-de-la-educación-,Algarrobo-verde
1567,Tiffany-lane,,F,Ashleycox@yahoo.com,38/Mar/24,,Universidad-nacional-de-río-cuarto,20/Oct/26,Ciencias-veterinarias,Aero-club-canal
1568,Crystal-lawson,,F,Fgomez@hotmail.com,86/Oct/17,,Universidad-nacional-de-río-cuarto,20/Dec/21,Ingeniería-mecánica,Achupallas
1569,Christopher-ford,,M,Pameladoyle@gmail.com,02/Sep/21,,Universidad-nacional-de-río-cuarto,20/Oct/07,Ciencias-veterinarias,Angeloni
1570,Keith-smith,,M,Loretta11@gmail.com,59/Apr/25,,Universidad-nacional-de-río-cuarto,20/Dec/05,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Lavalle
1571,Heather-tucker,,F,Pdavies@yahoo.com,85/Apr/19,,Universidad-nacional-de-río-cuarto,20/Nov/24,Licenciatura-en-planificación-y-diseño-del-paisaje,Cazon
1572,Brittany-johnson,,F,Xaviersimpson@yahoo.com,21/May/29,,Universidad-nacional-de-río-cuarto,20/Dec/10,Licenciatura-en-ciencias-ambientales,Alto-calilegua
1573,Alyssa-duke,,F,Vcalhoun@hotmail.com,37/Aug/17,,Universidad-nacional-de-río-cuarto,21/Jan/30,Ingeniería-mecánica,Cinco-saltos
1574,Jennifer-caldwell,,F,Jlong@gmail.com,20/Oct/23,,Universidad-nacional-de-río-cuarto,20/Oct/28,Bioquímica,Gregorio-de-laferrere
1575,Michael-cross,,M,Andersondorothy@yahoo.com,47/Dec/08,,Universidad-nacional-de-río-cuarto,20/Oct/03,Ciencias-veterinarias,Gahan
1576,Brooke-daniel,,F,Nathan93@hotmail.com,43/Jan/14,,Universidad-nacional-de-río-cuarto,20/Sep/29,Ingeniería-mecánica,Masurel
1577,Matthew-pruitt,,M,James65@hotmail.com,66/Dec/18,,Universidad-nacional-de-río-cuarto,20/Sep/16,Técnico-para-bioterios-,Los-molinos
1578,John-pena,,M,Ajackson@yahoo.com,55/Sep/09,,Universidad-nacional-de-río-cuarto,20/Nov/02,Ingeniería-electrónica,25-de-mayo
1579,Dr.-joe-cohen,,M,Ogood@yahoo.com,34/Nov/19,,Universidad-nacional-de-río-cuarto,20/Dec/01,Ciencias-veterinarias,Colonia-berro
1580,Kaitlin-johnson,,F,Asaunders@hotmail.com,16/Jan/28,,Universidad-nacional-de-río-cuarto,20/Sep/20,Agronomía,Colonia-zambungo
1581,Michelle-best,,F,Moorejennifer@hotmail.com,19/Mar/22,,Universidad-nacional-de-río-cuarto,20/Dec/23,Licenciatura-en-ciencias-de-la-computación,Arauco
1582,James-thompson,,M,Edward78@gmail.com,68/Dec/26,,Universidad-nacional-de-río-cuarto,20/Oct/03,Licenciatura-en-gestión-de-agroalimentos,Caminera-napaleofu
1583,Amy-barnes-dvm,,F,Mcdowelldevin@gmail.com,62/Mar/26,,Universidad-nacional-de-río-cuarto,20/Nov/04,Ingeniería-electrónica,El-retiro
1584,David-smith,,M,Michellenelson@hotmail.com,83/Oct/05,,Universidad-nacional-de-río-cuarto,20/Oct/14,Licenciatura-en-kinesiología-y-fisiatría,Berraondo
1585,Jenna-castro,,F,Vblair@gmail.com,88/Jul/28,,Universidad-nacional-de-río-cuarto,20/Oct/29,Técnico-para-bioterios-,Empalme
1586,Preston-acosta,,M,Rodney51@hotmail.com,78/Aug/30,,Universidad-nacional-de-río-cuarto,20/Dec/26,Agronomía,Adan-quiroga
1587,Patricia-rivas,,F,Ebartlett@hotmail.com,56/Feb/18,,Universidad-nacional-de-río-cuarto,20/Sep/30,Arquitectura,Belgrano
1588,Wayne-hernandez,,M,Jason94@gmail.com,21/May/07,,Universidad-nacional-de-río-cuarto,20/Sep/08,Licenciatura-en-ciencias-geológicas,Barrio-pedro-rocco
1589,Anthony-washington,,M,Clara@hotmail.com,73/Oct/01,,Universidad-nacional-de-río-cuarto,21/Jan/23,Ingeniería-mecánica,Dest-aeronautico-milit-reconqu
1590,Terry-elliott,,M,Ecarroll@gmail.com,03/Feb/23,,Universidad-nacional-de-río-cuarto,20/Nov/25,Diseño-de-imagen-y-sonido,Boeuf
1591,Nicholas-kemp,,M,Istout@hotmail.com,27/Apr/20,,Universidad-nacional-de-río-cuarto,20/Sep/06,Diseño-industrial,Betbeder
1592,Justin-martin,,M,Vperkins@hotmail.com,13/Dec/03,,Universidad-nacional-de-río-cuarto,20/Sep/28,Licenciatura-en-ciencias-geológicas,Garro
1593,Chris-murray,,M,Dylanmccoy@hotmail.com,73/Oct/14,,Universidad-nacional-de-río-cuarto,21/Jan/23,Licenciatura-en-terapia-ocupacional,Carlos-keen
1594,Kenneth-webb,,M,Stephaniemoody@yahoo.com,10/Jul/22,,Universidad-nacional-de-río-cuarto,20/Nov/26,Diseño-de-imagen-y-sonido,Colonia-loma-negra
1595,William-ramirez,,M,Kaufmanamy@yahoo.com,56/Jan/30,,Universidad-nacional-de-río-cuarto,20/Sep/18,Licenciatura-en-ciencias-de-la-educación-,Acheral
1596,Jade-campbell,,F,Kimberly06@yahoo.com,61/Oct/03,,Universidad-nacional-de-río-cuarto,21/Jan/19,Ingeniería-en-informática,Avia-terai
1597,Colin-mcbride,,M,Taylorjoel@gmail.com,40/Mar/23,,Universidad-nacional-de-río-cuarto,20/Oct/31,Licenciatura-en-administración-,Cristolia
1598,Jerry-chang,,M,Kellyproctor@gmail.com,66/Jul/15,,Universidad-nacional-de-río-cuarto,20/Oct/23,Diseño-industrial,Alto-de-las-plumas
1599,Keith-delacruz,,M,Barry04@gmail.com,19/Jun/06,,Universidad-nacional-de-río-cuarto,20/Sep/20,Ingeniería-electrónica,Cañadon-del-toro
1600,Christina-gallagher,,F,Michelle37@hotmail.com,07/Mar/06,,Universidad-nacional-de-río-cuarto,20/Oct/27,Licenciatura-en-terapia-ocupacional,Barrio-batan
1601,Melanie-garcia,,F,Suarezcharles@hotmail.com,92/May/21,,Universidad-nacional-de-río-cuarto,20/Sep/22,Licenciatura-en-ciencias-geológicas,Colonia-velez
1602,Natalie-butler,,F,Ujohnson@yahoo.com,70/Aug/01,,Universidad-nacional-de-río-cuarto,20/Sep/17,Licenciatura-en-artes,Avestruz
1603,Ronald-park,,M,Brenda10@hotmail.com,21/Jan/15,,Universidad-nacional-de-río-cuarto,20/Oct/28,Licenciatura-en-ciencias-geológicas,Armstrong
1604,Julian-collins,,M,Matthew75@gmail.com,18/Feb/02,,Universidad-nacional-de-río-cuarto,20/Sep/27,Licenciatura-en-ciencias-ambientales,Aguada-chacay-co
1605,Charles-hogan,,M,Scottobrien@gmail.com,97/Nov/10,,Universidad-nacional-de-río-cuarto,20/Oct/17,Licenciatura-en-musicoterapia,Sarandi
1606,Terri-bailey,,F,Scotttimothy@gmail.com,70/Sep/25,,Universidad-nacional-de-río-cuarto,20/Sep/15,Farmacia,El-zapallar
1607,Brian-smith,,M,Garciasarah@gmail.com,21/Aug/25,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-psicología,Francisco-alvarez
1608,Bruce-brown,,M,Briangonzalez@hotmail.com,08/Apr/08,,Universidad-nacional-de-río-cuarto,20/Oct/01,Licenciatura-en-ciencias-de-la-computación,Dolores
1609,Alec-wood,,M,Rmoses@yahoo.com,83/Apr/07,,Universidad-nacional-de-río-cuarto,20/Sep/14,Diseño-de-imagen-y-sonido,Barrio-chapadmalal
1610,David-harrison,,M,Jacksonkatherine@hotmail.com,21/Jul/23,,Universidad-nacional-de-río-cuarto,21/Jan/09,Agronomía,General-conesa
1611,Matthew-fitzpatrick,,M,Tina60@gmail.com,27/Mar/10,,Universidad-nacional-de-río-cuarto,20/Dec/01,Contador-público-,Agrio-balsa
1612,Mark-mcdaniel,,M,Saunderstony@gmail.com,25/Aug/04,,Universidad-nacional-de-río-cuarto,20/Dec/18,Licenciatura-en-ciencias-de-la-computación,Cachirulo
1613,Christopher-moore,,M,Edward61@gmail.com,45/Apr/28,,Universidad-nacional-de-río-cuarto,20/Oct/25,Ingeniería-en-informática,La-colina
1614,Heather-jones,,F,Jmathews@hotmail.com,09/Jun/01,,Universidad-nacional-de-río-cuarto,20/Dec/22,Licenciatura-en-musicoterapia,Antiguo
1615,Angela-reese,,F,Danielleatkins@yahoo.com,97/Aug/13,,Universidad-nacional-de-río-cuarto,20/Sep/05,Licenciatura-en-ciencias-de-la-educación-,Alto-verde
1616,James-wilson,,M,Reevesbonnie@hotmail.com,63/Oct/01,,Universidad-nacional-de-río-cuarto,20/Dec/29,Licenciatura-en-ciencias-geológicas,Barrio-gral-jose-de-san-martin
1617,Thomas-roberts,,M,Smithwilliam@hotmail.com,36/Jan/26,,Universidad-nacional-de-río-cuarto,20/Nov/09,Ciencias-veterinarias,2-de-mayo
1618,Donald-meyer,,M,Vmarshall@gmail.com,95/Jun/29,,Universidad-nacional-de-río-cuarto,20/Oct/28,Contador-público-,Los-antiguos
1619,Miranda-foster,,F,Sheri19@yahoo.com,64/Jun/30,,Universidad-nacional-de-río-cuarto,20/Dec/01,Licenciatura-en-ciencias-geológicas,Agustin-roca
1620,Michael-white,,M,Fisherdana@yahoo.com,12/Oct/17,,Universidad-nacional-de-río-cuarto,21/Jan/24,Licenciatura-en-administración-,Cantera-villalonga
1621,Jeremiah-le,,M,Amandahaney@hotmail.com,83/Oct/25,,Universidad-nacional-de-río-cuarto,20/Sep/18,Contador-público-,Colman
1622,Suzanne-jones,,F,Debra60@yahoo.com,92/Jul/15,,Universidad-nacional-de-río-cuarto,20/Dec/16,Bioquímica,Bocayuba
1623,Veronica-lopez,,F,Larry90@hotmail.com,73/Jul/20,,Universidad-nacional-de-río-cuarto,20/Oct/04,Licenciatura-en-administración-,Rawson
1624,Heather-harris,,F,Harrisbrent@hotmail.com,52/Aug/08,,Universidad-nacional-de-río-cuarto,20/Nov/17,Ciencias-veterinarias,Barrio-trocha
1625,Dawn-mosley,,F,Gmorrow@yahoo.com,37/Mar/07,,Universidad-nacional-de-río-cuarto,21/Jan/19,Licenciatura-en-gestión-de-agroalimentos,Barrio-garin-norte
1626,Isaac-perez,,M,Snowjaime@yahoo.com,06/Oct/07,,Universidad-nacional-de-río-cuarto,20/Dec/02,Licenciatura-en-planificación-y-diseño-del-paisaje,Gobernador-benegas
1627,Michael-ritter,,M,Andrew55@yahoo.com,23/Feb/15,,Universidad-nacional-de-río-cuarto,21/Jan/22,Diseño-industrial,Calderon
1628,Levi-carpenter,,M,Andrea80@yahoo.com,54/Jun/15,,Universidad-nacional-de-río-cuarto,20/Nov/24,Licenciatura-en-gestión-de-agroalimentos,Huanguelen
1629,Kevin-patterson,,M,Robertdaniel@gmail.com,12/Oct/15,,Universidad-nacional-de-río-cuarto,20/Nov/25,Licenciatura-en-kinesiología-y-fisiatría,Estacion-mazan
1630,Charles-gonzalez,,M,Logandavid@gmail.com,64/Aug/26,,Universidad-nacional-de-río-cuarto,20/Oct/15,Arquitectura,Barrio-gral-jose-de-san-martin
1631,Danielle-mclean,,F,Beckdaniel@gmail.com,74/Sep/23,,Universidad-nacional-de-río-cuarto,20/Dec/20,Licenciatura-en-ciencias-de-la-educación-,Alarcon
1632,Joshua-adams,,M,Nfletcher@hotmail.com,84/Feb/20,,Universidad-nacional-de-río-cuarto,20/Nov/20,Diseño-industrial,Candelaria-sud
1633,Adam-smith,,M,Dthompson@gmail.com,99/Apr/06,,Universidad-nacional-de-río-cuarto,20/Dec/30,Licenciatura-en-artes,Colonia-baron-hirsch
1634,Michael-elliott,,M,Stoutjames@yahoo.com,22/Mar/17,,Universidad-nacional-de-río-cuarto,20/Sep/02,Licenciatura-en-kinesiología-y-fisiatría,La-isabel
1635,Michele-mccormick,,F,Qharvey@yahoo.com,10/Sep/25,,Universidad-nacional-de-río-cuarto,21/Jan/09,Licenciatura-en-kinesiología-y-fisiatría,Cañadon-lagarto
1636,Michael-gonzalez,,M,Tiffany65@yahoo.com,53/May/02,,Universidad-nacional-de-río-cuarto,20/Sep/14,Licenciatura-en-ciencias-ambientales,Juan-vela
1637,Monica-brown,,F,Marcussnow@yahoo.com,05/Dec/21,,Universidad-nacional-de-río-cuarto,20/Sep/26,Licenciatura-en-ciencias-antropológicas,Caseros
1638,Carrie-williams,,F,Srivera@hotmail.com,35/Nov/19,,Universidad-nacional-de-río-cuarto,20/Nov/15,Actuario-,Emilio-lamarca
1639,Angelica-bartlett,,F,Scott34@hotmail.com,16/Dec/27,,Universidad-nacional-de-río-cuarto,20/Nov/27,Medicina,17-de-agosto
1640,Laura-gonzalez,,F,Adam15@hotmail.com,11/Nov/22,,Universidad-nacional-de-río-cuarto,20/Dec/11,Licenciatura-en-administración-,Canal-15-cerro-de-la-gloria
1641,Alan-webb,,M,Amy06@hotmail.com,52/Jan/16,,Universidad-nacional-de-río-cuarto,20/Sep/23,Licenciatura-en-psicología,Planchada-banderita
1642,Kyle-fox,,M,Theresa63@hotmail.com,20/May/18,,Universidad-nacional-de-río-cuarto,20/Sep/03,Licenciatura-en-sociología-,Arroyo-claro
1643,Lisa-green,,F,Nwright@yahoo.com,47/Oct/23,,Universidad-nacional-de-río-cuarto,20/Dec/21,Ciencias-veterinarias,Campo-la-riviere
1644,Bryan-weeks,,M,Fernandezjose@gmail.com,15/Mar/03,,Universidad-nacional-de-río-cuarto,20/Sep/27,Licenciatura-en-relaciones-del-trabajo-,Colonia-roca
1645,Charlene-english,,F,Nicholasmichael@hotmail.com,66/Nov/12,,Universidad-nacional-de-río-cuarto,21/Feb/01,Licenciatura-en-ciencias-ambientales,Cañadita
1646,Ruth-wilkinson,,F,Jonesgabriel@hotmail.com,50/Mar/03,,Universidad-nacional-de-río-cuarto,20/Nov/04,Diseño-de-imagen-y-sonido,Arboleda
1647,Francisco-marquez,,M,Adam96@gmail.com,11/Jan/14,,Universidad-nacional-de-río-cuarto,20/Sep/14,Ingeniería-en-informática,Colonia-leiva
1648,Matthew-snow,,M,Fryewillie@yahoo.com,92/Jul/18,,Universidad-nacional-de-río-cuarto,21/Jan/09,Diseño-de-imagen-y-sonido,Alberti
1649,Catherine-anderson,,F,Victor74@hotmail.com,88/Sep/22,,Universidad-nacional-de-río-cuarto,20/Sep/27,Agronomía,La-querencia
1650,Jennifer-sims,,F,Vickie88@gmail.com,96/Jul/02,,Universidad-nacional-de-río-cuarto,20/Oct/22,Farmacia,De-bruyn
1651,Kelly-ortega,,F,Anthonymcmillan@hotmail.com,34/Sep/30,,Universidad-nacional-de-río-cuarto,20/Nov/23,Ingeniería-electrónica,Carandaiti
1652,Ryan-singh,,M,Karenhughes@hotmail.com,58/May/22,,Universidad-nacional-de-río-cuarto,20/Nov/04,Licenciatura-en-ciencias-antropológicas,Aparicio-cue
1653,Evelyn-jones,,F,Keith83@gmail.com,52/Jul/11,,Universidad-nacional-de-río-cuarto,20/Dec/23,Licenciatura-en-ciencias-antropológicas,Cañadon-lagarto
