,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,postal_code,email,location,_age_ins_0,_age_ins_1,_age_ins_2,age
1629,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-12-28,hines,diana,female,1954-12-29,6326,fsmith@yahoo.com,anguil,65.99998631046496,65.99998631046496,65.99998631046496,65
1630,univ. nacional del comahue,ciencias veterinarias,2020-09-16,hoffman,sherry,female,1938-06-25,4431,maryreed@hotmail.com,aguas calientes,82.23029904789284,82.23029904789284,82.23029904789284,82
1631,univ. nacional del comahue,medicina,2021-01-24,snyder,cynthia,female,1987-12-08,2175,webersabrina@yahoo.com,barlett,33.13141269156793,33.13141269156793,33.13141269156793,33
1632,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-11-19,adams,sharon,female,1961-09-10,5773,amanda92@hotmail.com,cañada,59.19354949109154,59.19354949109154,59.19354949109154,59
1633,univ. nacional del comahue,licenciatura en artes,2020-09-28,lopez,michele,female,1917-05-13,8105,hendrixvincent@gmail.com,aguara,103.38063067687906,103.38063067687906,103.38063067687906,103
1634,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-09-26,hamilton,brandon,male,1956-10-01,5407,oholt@gmail.com,dique toma,63.987624660328414,63.987624660328414,63.987624660328414,63
1635,univ. nacional del comahue,licenciatura en terapia ocupacional,2021-01-28,richards,brian,male,2016-02-03,1735,brownelizabeth@hotmail.com,el durazno,4.985728659726073,,57.21491448898482,57
1636,univ. nacional del comahue,licenciatura en ciencias de la educación,2021-01-17,montoya,joanna,female,1992-11-18,3712,tammyclark@hotmail.com,los frentones,28.16484938089078,28.16484938089078,28.16484938089078,28
1637,univ. nacional del comahue,ingeniería electrónica,2020-09-02,guerrero,julie,female,1936-05-06,3109,warnershirley@gmail.com,colonia centenario,84.32753581524604,84.32753581524604,84.32753581524604,84
1638,univ. nacional del comahue,actuario,2020-09-29,ewing,alison,female,1987-12-27,8316,schmidtelizabeth@hotmail.com,balsa senillosa,32.759057338617495,32.759057338617495,32.759057338617495,32
1639,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-12-22,nelson,james,male,1994-08-13,7547,jamesmartinez@yahoo.com,cascada,26.360568663285353,26.360568663285353,26.360568663285353,26
1640,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-10-06,roiguez,april,female,1925-03-30,1640,ylee@yahoo.com,acassuso,95.52283756682205,95.52283756682205,95.52283756682205,95
1641,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-11-10,mack,brandon,male,1964-07-24,5329,knightjeffrey@yahoo.com,amuschina,56.299581784704685,56.299581784704685,56.299581784704685,56
1642,univ. nacional del comahue,licenciatura en sociología,2020-12-05,hubbard,michael,male,1935-06-29,3133,taylorsolomon@yahoo.com,arroyo burgos,85.43912606008337,85.43912606008337,85.43912606008337,85
1643,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-09-30,ward,robert,male,1968-08-25,3263,nschmidt@gmail.com,1 de mayo,52.09963243598431,52.09963243598431,52.09963243598431,52
1644,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-20,schroeder,sheri,female,1997-04-12,5701,burnsnicole@gmail.com,11 de mayo,23.7759844486882,23.7759844486882,23.7759844486882,23
1645,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-02,charles,joann,female,1967-11-20,2852,ydavis@gmail.com,alarcon,53.120871749591025,53.120871749591025,53.120871749591025,53
1646,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-06,smith,jamie,female,1993-09-14,2216,zachary24@yahoo.com,campo raffo,26.979335646864754,26.979335646864754,26.979335646864754,26
1647,univ. nacional del comahue,ingeniería electrónica,2021-01-09,brown,katherine,female,1979-05-22,3378,fernandezmaria@hotmail.com,22 de diciembre,41.638089762281226,41.638089762281226,41.638089762281226,41
1648,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-30,phelps,allen,male,1913-09-08,3188,yharris@hotmail.com,colonia falco,107.3971402561312,107.3971402561312,107.3971402561312,107
1649,univ. nacional del comahue,farmacia,2020-09-23,johnson,anthony,male,1965-06-25,5624,joshuarodriguez@hotmail.com,kilometro 47,55.24822549402109,55.24822549402109,55.24822549402109,55
1650,univ. nacional del comahue,licenciatura en ciencia política,2020-12-28,roy,aaron,male,1918-10-13,3200,lindsey61@hotmail.com,colonia los sauces,102.21154438489496,102.21154438489496,102.21154438489496,102
1651,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-10,bass,michelle,female,1949-05-27,6557,robert67@gmail.com,arboleda,71.45937288240005,71.45937288240005,71.45937288240005,71
1652,univ. nacional del comahue,ingeniería mecánica,2020-11-28,walker,bruce,male,1988-11-23,3540,acostachelsea@hotmail.com,avanzada,32.01434663271662,32.01434663271662,32.01434663271662,32
1653,univ. nacional del comahue,ingeniería mecánica,2020-09-27,newman,kenneth,male,1915-11-24,4176,ereeves@yahoo.com,alto del puesto,104.84541092561791,104.84541092561791,104.84541092561791,104
1654,univ. nacional del comahue,diseño industrial,2021-01-27,henson,nicholas,male,1978-08-23,2843,jameskevin@gmail.com,general galarza,42.43208279430789,42.43208279430789,42.43208279430789,42
1655,univ. nacional del comahue,ingeniería mecánica,2020-12-04,ward,travis,male,2020-12-29,8212,ocooper@hotmail.com,abramo,-0.06844767517471269,,57.21491448898482,57
1656,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-10-11,fernandez,anthony,male,1958-09-24,3463,gregoryhoffman@yahoo.com,aristia,62.049186499380546,62.049186499380546,62.049186499380546,62
1657,univ. nacional del comahue,diseño industrial,2021-02-01,cohen,jennifer,female,1984-08-13,4157,rramirez@hotmail.com,arroyo mal paso,36.47165924009391,36.47165924009391,36.47165924009391,36
1658,univ. nacional del comahue,licenciatura en ciencia política,2021-01-18,jones,joshua,male,1926-11-30,3346,hendersonchristopher@yahoo.com,bacacay,94.13745662128586,94.13745662128586,94.13745662128586,94
1659,univ. nacional del comahue,contador público,2020-10-08,roiguez,jasmine,female,2016-03-05,4632,lpratt@yahoo.com,antumpa,4.594207957726716,,57.21491448898482,57
1660,univ. nacional del comahue,licenciatura en sociología,2020-09-25,gomez,jake,male,1910-10-18,2403,heather62@hotmail.com,bauer y sigel,109.94065586562353,109.94065586562353,109.94065586562353,109
1661,univ. nacional del comahue,actuario,2020-09-26,booth,kimberly,female,1955-05-24,3364,jacob03@yahoo.com,2 de mayo,65.34562653579471,65.34562653579471,65.34562653579471,65
1662,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-27,bass,rebecca,female,1987-07-15,2722,melissasmith@hotmail.com,wheelwright,33.28747339096628,33.28747339096628,33.28747339096628,33
1663,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-10-10,vaughn,matthew,male,1973-12-14,3080,msanchez@yahoo.com,colonia pujol,46.82368563351746,46.82368563351746,46.82368563351746,46
1664,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-26,flynn,april,female,1922-06-28,3705,ffischer@hotmail.com,10 de mayo,98.49894248341855,98.49894248341855,98.49894248341855,98
1665,univ. nacional del comahue,licenciatura en ciencia política,2020-12-26,robinson,janice,female,1982-12-03,7301,roachalexandra@yahoo.com,ariel,38.06512111816122,38.06512111816122,38.06512111816122,38
1666,univ. nacional del comahue,licenciatura en administración,2021-01-09,martinez,jaime,female,2019-03-19,8514,danielsweeney@yahoo.com,laguna del barro,1.8124944386263921,,57.21491448898482,57
1667,univ. nacional del comahue,licenciatura en ciencia política,2020-10-01,martin,brenda,female,1965-05-07,2156,gthomas@hotmail.com,arsenal de guerra san lorenzo,55.40428619341944,55.40428619341944,55.40428619341944,55
1668,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-09,hernandez,kenneth,male,1909-02-27,1625,pughrebecca@hotmail.com,arroyo canelon,111.86814239854343,111.86814239854343,111.86814239854343,111
1669,univ. nacional del comahue,agronomía,2020-09-07,bowen,john,male,1916-01-30,2824,rhart@gmail.com,britos,104.60721301600991,104.60721301600991,104.60721301600991,104
1670,univ. nacional del comahue,ciencias veterinarias,2021-01-01,aguilar,wendy,female,1914-04-06,6533,holtemily@yahoo.com,alfredo demarchi,106.74278048146094,106.74278048146094,106.74278048146094,106
1671,univ. nacional del comahue,actuario,2020-09-07,moreno,robert,male,1934-03-08,3574,nwatson@yahoo.com,capilla guadalupe norte,86.5041718858019,86.5041718858019,86.5041718858019,86
1672,univ. nacional del comahue,licenciatura en sociología,2020-10-26,jones,derek,male,1997-07-21,5517,emilymccullough@hotmail.com,cespedes,23.266733745388336,23.266733745388336,23.266733745388336,23
1673,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-11-28,conner,karen,female,1931-08-14,5345,markwilson@yahoo.com,baños termales,89.29409912592318,89.29409912592318,89.29409912592318,89
1674,univ. nacional del comahue,técnico para bioterios,2021-01-23,farmer,molly,female,1943-04-29,2720,aramirez@hotmail.com,colon,77.74013155643169,77.74013155643169,77.74013155643169,77
1675,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-28,garcia,samantha,female,1908-09-02,2144,hendrixraymond@yahoo.com,campo horquesco,112.24049775149388,112.24049775149388,112.24049775149388,112
1676,univ. nacional del comahue,licenciatura en psicología,2021-01-14,villa,michael,male,1908-04-10,9101,pauldenise@gmail.com,alto de las plumas,112.76617589683566,112.76617589683566,112.76617589683566,112
1677,univ. nacional del comahue,licenciatura en ciencia política,2020-10-19,sanders,sonia,female,1922-04-27,7408,christopher59@hotmail.com,la colina,98.48251504137662,98.48251504137662,98.48251504137662,98
1678,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-09-26,campbell,shawn,male,1987-11-05,6383,bowmantammy@yahoo.com,campo moises seccion 1a,32.893214781959934,32.893214781959934,32.893214781959934,32
1679,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-12-15,gray,leslie,female,1913-03-13,5438,jacquelinemiller@gmail.com,alto de sierra,107.76128188806067,107.76128188806067,107.76128188806067,107
1680,univ. nacional del comahue,licenciatura en artes,2020-10-02,thompson,michael,male,2012-03-25,5465,susanjames@yahoo.com,baños pismanta,8.523104512755225,,57.21491448898482,57
1681,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-14,martin,sarah,female,1932-01-06,4230,kenneth21@hotmail.com,brea chimpana,89.02578423923832,89.02578423923832,89.02578423923832,89
1682,univ. nacional del comahue,ingeniería electrónica,2020-10-13,sanchez,juan,male,1967-08-10,1617,aimee12@yahoo.com,el talar,53.17836779673778,53.17836779673778,53.17836779673778,53
1683,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-04,mason,joseph,male,1926-04-06,5622,fmathis@hotmail.com,colonia jauregui,94.75074779085128,94.75074779085128,94.75074779085128,94
1684,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2021-01-30,simpson,kelly,female,2012-11-09,5624,ycoffey@yahoo.com,kilometro 47,8.224672648993478,,57.21491448898482,57
1685,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-16,rera,samuel,male,1953-01-27,2311,hyoder@gmail.com,adolfo alsina,67.97127935549669,67.97127935549669,67.97127935549669,67
1686,univ. nacional del comahue,ciencias veterinarias,2020-12-10,smith,allison,female,1991-06-12,5615,robert42@gmail.com,25 de mayo,29.49821009329418,29.49821009329418,29.49821009329418,29
1687,univ. nacional del comahue,licenciatura en artes,2020-09-12,fowler,molly,female,1953-05-05,8187,stephanie22@yahoo.com,bordenave,67.35798818593126,67.35798818593126,67.35798818593126,67
1688,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-09-09,may,jennifer,female,1978-12-08,5474,aaron63@gmail.com,barranquitas,41.75581976358173,41.75581976358173,41.75581976358173,41
1689,univ. nacional del comahue,ciencias veterinarias,2020-10-20,dorsey,joel,male,1933-04-19,5595,christopher37@gmail.com,cupiles,87.50624585035969,87.50624585035969,87.50624585035969,87
1690,univ. nacional del comahue,ingeniería en informática,2020-10-05,bradley,willie,male,1907-09-29,3254,zgill@hotmail.com,colonia la blanquita,113.0208012484856,113.0208012484856,113.0208012484856,113
1691,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-14,robles,kevin,male,1935-08-02,4147,daniel72@gmail.com,alto las lechuzas,85.4555535021253,85.4555535021253,85.4555535021253,85
1692,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-01,brown,nathan,male,2007-02-11,1746,danielle73@hotmail.com,francisco alvarez,13.804527129236055,,57.21491448898482,57
1693,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-27,foster,david,male,1934-04-26,2187,zjones@hotmail.com,arteaga,86.42477258259923,86.42477258259923,86.42477258259923,86
1694,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-12-01,perkins,amber,female,1978-08-13,4612,nharris@yahoo.com,carahunco,42.303401164979434,42.303401164979434,42.303401164979434,42
1695,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-12-09,lee,patricia,female,2014-06-23,5587,nanderson@yahoo.com,barcala,6.464198443499867,,57.21491448898482,57
1696,univ. nacional del comahue,licenciatura en sociología,2020-09-04,martinez,anita,female,2016-09-13,1890,okelley@gmail.com,juan maria gutierrez,3.975440974147313,,57.21491448898482,57
1697,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-10-18,shaffer,sarah,female,2010-11-18,1636,melanie86@gmail.com,la lucila,9.916699179312374,,57.21491448898482,57
1698,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-10-10,ray,crystal,female,1906-02-17,7404,shortangela@yahoo.com,fortin lavalle,114.64711801063677,114.64711801063677,114.64711801063677,114
1699,univ. nacional del comahue,licenciatura en psicología,2020-12-05,kramer,cody,male,1915-11-30,7601,whitejeffery@gmail.com,barrio batan,105.01789906705818,105.01789906705818,105.01789906705818,105
1700,univ. nacional del comahue,licenciatura en administración,2020-12-25,johnson,nicole,female,1958-05-27,8375,spencer19@hotmail.com,cañadon de los indios,62.583078365743305,62.583078365743305,62.583078365743305,62
1701,univ. nacional del comahue,bioquímica,2020-09-16,burns,jessica,female,1915-08-31,6538,jeffreydavis@gmail.com,la dorita,105.04801604413507,105.04801604413507,105.04801604413507,105
1702,univ. nacional del comahue,agronomía,2020-09-07,alexander,anea,female,1991-06-11,1896,christina09@gmail.com,camino centenario km 11500,29.24358474164425,29.24358474164425,29.24358474164425,29
1703,univ. nacional del comahue,licenciatura en musicoterapia,2020-10-25,johnson,joseph,male,1984-03-11,3137,danielreynolds@hotmail.com,alcaraz sud,36.62498203248526,36.62498203248526,36.62498203248526,36
1704,univ. nacional del comahue,licenciatura en sociología,2020-12-29,stevenson,amber,female,1908-02-05,6032,jeffmorgan@hotmail.com,blandengues,112.90033334017811,112.90033334017811,112.90033334017811,112
1705,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-12-14,williams,carrie,female,2015-12-16,4622,asanchez@gmail.com,bella vista,4.996680287754026,,57.21491448898482,57
1706,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-12-15,sanders,tammy,female,1911-07-12,3405,feliciaromero@yahoo.com,algarrobal puisoye,109.43140516232366,109.43140516232366,109.43140516232366,109
1707,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-11-13,green,ashley,female,2019-01-14,2527,christian68@yahoo.com,colonia san francisco,1.8316597876753116,,57.21491448898482,57
1708,univ. nacional del comahue,arquitectura,2020-12-17,fitzgerald,sana,female,2007-03-23,7607,reesemegan@yahoo.com,balneario atlantida,13.738817361068332,,57.21491448898482,57
