university,career,inscription_date,last_name,first_name,gender,location,email,postal_code,age
universidad del salvador,licenciatura en ciencia política,2020-10-27,bass,david,male,alfalad,scottbennett@gmail.com,6555,106
universidad del salvador,diseño industrial,2020-09-06,adams,jacqueline,female,asamblea,douglasromero@hotmail.com,6640,27
universidad del salvador,técnico para bioterios,2020-11-09,nguyen,richard,male,allen,johnsonchristine@yahoo.com,8328,28
universidad del salvador,licenciatura en ciencia política,2020-12-04,smith,jeremy,male,el hoyo,todd40@yahoo.com,8431,15
universidad del salvador,ingeniería electrónica,2020-12-31,arroyo,anew,male,arroyo dulce,charles81@gmail.com,2743,17
universidad del salvador,licenciatura en ciencias de la computación,2021-01-18,williams,cynthia,female,anjullon,johnsontravis@gmail.com,5303,85
universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-11-13,rera,michele,female,cañada de las vacas,helen20@hotmail.com,9305,111
universidad del salvador,bioquímica,2020-12-30,bell,karen,female,casbas,jameshowe@gmail.com,6417,84
universidad del salvador,licenciatura en ciencias geológicas,2020-12-11,nicholson,robert,male,alcaraz 2do,courtneylewis@gmail.com,3138,35
universidad del salvador,licenciatura en ciencias geológicas,2020-09-22,thomas,sherri,female,corralito,marklynch@gmail.com,4753,109
universidad del salvador,licenciatura en ciencias antropológicas,2020-11-10,zamora,sarah,female,libano,hmercer@yahoo.com,7407,112
universidad del salvador,contador público,2020-09-20,gomez,jorge,male,estacion uspallata,barbaramartinez@hotmail.com,5551,91
universidad del salvador,licenciatura en ciencias antropológicas,2020-09-29,juarez,traci,female,abralaite,grimescynthia@gmail.com,4634,50
universidad del salvador,licenciatura en ciencias de la educación,2020-10-14,hester,miguel,male,gandolfi,anthonybarber@hotmail.com,3526,101
universidad del salvador,licenciatura en ciencias geológicas,2020-11-04,garcia,sara,female,azul,fullerroberta@yahoo.com,7300,57
universidad del salvador,diseño de imagen y sonido,2021-01-29,murphy,catherine,female,arroyo claro,briannadaniel@gmail.com,5560,104
universidad del salvador,licenciatura en producción de bioimagenes,2020-11-19,thompson,manuel,male,sancti spiritu,dhawkins@gmail.com,2617,54
universidad del salvador,ingeniería electrónica,2020-12-06,holmes,rebecca,female,9 de julio,tylerdecker@hotmail.com,3445,101
universidad del salvador,licenciatura en musicoterapia,2020-10-02,gutierrez,christina,female,bustamante,smithmelanie@hotmail.com,4184,54
universidad del salvador,licenciatura en ciencia política,2021-01-04,ferguson,kirsten,female,cespedes,christopherhall@hotmail.com,5517,112
universidad del salvador,diseño industrial,2020-09-05,vasquez,richard,male,abra del tafi,davidcourtney@yahoo.com,4105,103
universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-12,robinson,valerie,female,alcaraz norte,matthewramirez@yahoo.com,3136,43
universidad del salvador,licenciatura en artes,2020-10-13,barajas,william,male,barros pazos,randyoneill@gmail.com,3569,45
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-19,schultz,brandon,male,colonia belga americana,dale02@gmail.com,3244,109
universidad del salvador,licenciatura en ciencias de la educación,2021-01-11,king,richard,male,alisos  de abajo,hkoch@yahoo.com,4605,37
universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-11-29,mann,amber,female,la lucila,susan22@hotmail.com,1636,102
universidad del salvador,ingeniería mecánica,2021-01-16,foster,jeffrey,male,adan quiroga,ubennett@gmail.com,5409,28
universidad del salvador,licenciatura en sociología,2020-12-24,robinson,carolyn,female,eduardo costa,sherrymcbride@yahoo.com,6064,70
universidad del salvador,licenciatura en terapia ocupacional,2020-12-27,kaiser,david,male,capitan solari,leroydavis@gmail.com,3515,21
universidad del salvador,licenciatura en musicoterapia,2020-12-10,guzman,diane,female,arroyo del cura,williamsamanda@hotmail.com,2821,67
universidad del salvador,licenciatura en ciencias geológicas,2020-11-22,murphy,marcus,male,colman,tylerallison@yahoo.com,7201,67
universidad del salvador,licenciatura en ciencia política,2021-01-22,jones,sarah,female,despeñaderos,danielmiller@yahoo.com,7531,91
universidad del salvador,contador público,2020-10-09,jones,jessica,female,arroyo urquiza,mcbridejohn@gmail.com,3280,114
universidad del salvador,licenciatura en terapia ocupacional,2020-10-27,edwards,sarah,female,aguadita,johnrose@gmail.com,4705,65
universidad del salvador,ciencias veterinarias,2020-12-01,roberts,christopher,male,2 de julio,perrymatthew@yahoo.com,3344,61
universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-19,snow,misty,female,bahia creek,qerickson@hotmail.com,8501,34
universidad del salvador,licenciatura en gestión de agroalimentos,2020-09-10,sanchez,tammy,female,sierra de la ventana,samanthagibson@hotmail.com,8168,34
universidad del salvador,ciencias veterinarias,2020-11-14,dickerson,timothy,male,campo rodriguez,christophermyers@hotmail.com,2255,108
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-11-27,ford,jessica,female,bañadito viejo,jamespalmer@gmail.com,5709,96
universidad del salvador,agronomía,2020-12-06,anews,haley,female,agua del simbol,sean04@gmail.com,5261,86
universidad del salvador,licenciatura en ciencias geológicas,2020-11-25,aguirre,timothy,male,villa olivari,dyoung@yahoo.com,3486,78
universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-12-22,reilly,robert,male,aguilares,bradfordshawn@hotmail.com,4152,51
universidad del salvador,ciencias veterinarias,2020-10-10,jones,brandon,male,juan vucetich ex dr r levene,ismith@hotmail.com,1894,35
universidad del salvador,farmacia,2021-01-18,chang,gary,male,bolivar,regina51@yahoo.com,6550,112
universidad del salvador,licenciatura en ciencias biológicas,2020-10-17,roman,dalton,male,arroyo corto,rebeccaross@hotmail.com,8172,36
universidad del salvador,actuario,2021-01-13,hale,jennifer,female,aromos,katherinecarey@yahoo.com,3036,82
universidad del salvador,ingeniería en informática,2020-10-21,flores,jessica,female,colonia bombal y tabanera,jacksonlindsey@hotmail.com,5607,106
universidad del salvador,licenciatura en psicología,2020-09-24,weeks,brent,male,la tranca,debbieayala@yahoo.com,5421,44
universidad del salvador,licenciatura en gestión de agroalimentos,2021-01-31,lopez,kathy,female,alpachiri,murphymanuel@hotmail.com,4149,30
universidad del salvador,bioquímica,2020-11-07,smith,louis,male,costa grande,jordanrogers@gmail.com,3425,86
universidad del salvador,ingeniería mecánica,2020-09-09,meyer,ricky,male,comandante giribone,gordon94@hotmail.com,7135,57
universidad del salvador,licenciatura en ciencias biológicas,2020-12-12,floyd,michelle,female,alberti,angelaparsons@gmail.com,6634,88
universidad del salvador,ingeniería mecánica,2020-11-24,olsen,jennifer,female,arsenal de guerra san lorenzo,sheltoncrystal@yahoo.com,2156,42
universidad del salvador,ingeniería en informática,2020-12-11,smith,ryan,male,muñiz,cindy93@gmail.com,1663,77
universidad del salvador,licenciatura en psicología,2020-11-25,mccoy,david,male,colonia zapata,allenronnie@gmail.com,5436,110
universidad del salvador,licenciatura en ciencias biológicas,2020-09-10,bailey,erica,female,concepcion del bermejo,tami08@hotmail.com,3708,108
universidad del salvador,licenciatura en producción de bioimagenes,2020-11-25,henry,kelly,female,grutly,millerjared@yahoo.com,3083,108
universidad del salvador,licenciatura en sociología,2021-01-07,gross,patricia,female,costa del nogoya,lisashepherd@gmail.com,3155,104
universidad del salvador,licenciatura en ciencias antropológicas,2021-01-07,perez,michael,male,juan e barra,smithmichelle@hotmail.com,7517,84
universidad del salvador,licenciatura en psicología,2020-12-07,cooke,christopher,male,calera argentina,jamieboyle@yahoo.com,5759,18
universidad del salvador,agronomía,2020-10-12,thompson,michael,male,colonia cunci,qjohnson@hotmail.com,3382,101
universidad del salvador,licenciatura en ciencias antropológicas,2020-10-07,garner,anthony,male,san mayol,josephdavis@hotmail.com,7519,67
universidad del salvador,licenciatura en musicoterapia,2020-11-09,carter,nicole,female,aaron castellanos,jasongreen@yahoo.com,6106,51
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-09-04,williams,pamela,female,adan quiroga,stevensonjacob@yahoo.com,5409,108
universidad del salvador,licenciatura en relaciones del trabajo,2020-09-20,taylor,kelly,female,manuel ocampo,randallweber@gmail.com,2713,25
universidad del salvador,ingeniería electrónica,2020-09-17,brooks,samuel,male,temperley,hannahwilliams@gmail.com,1834,32
universidad del salvador,bioquímica,2020-09-25,carey,tracy,female,carmen de areco,romanlee@gmail.com,6725,114
universidad del salvador,licenciatura en ciencias de la educación,2020-10-29,walsh,jessica,female,piamonte,susan41@gmail.com,2529,36
universidad del salvador,bioquímica,2020-10-15,flores,christine,female,isla gran malvina,hollyellison@hotmail.com,9409,107
universidad del salvador,licenciatura en ciencias antropológicas,2020-11-05,thomas,scott,male,aguada de las tejas,awest@yahoo.com,9121,98
universidad del salvador,medicina,2020-10-09,thomas,jacob,male,agua colorada,paul06@gmail.com,4119,73
universidad del salvador,licenciatura en administración,2020-10-27,stone,samantha,female,aero club canal,bsimmons@yahoo.com,2823,33
universidad del salvador,licenciatura en administración,2020-11-03,phillips,sarah,female,caminera samborombon,patricia70@hotmail.com,7130,104
universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-09-18,gonzales,tristan,male,ricardo lavalle,natasharodriguez@gmail.com,6312,46
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-11-24,macdonald,leslie,female,centro agricola el pato,lewiskristen@hotmail.com,1893,108
universidad del salvador,licenciatura en musicoterapia,2021-01-06,acosta,ryan,male,luis chico,madisonwoods@gmail.com,1917,84
universidad del salvador,arquitectura,2020-11-24,johnson,mark,male,agua colorada,browntravis@hotmail.com,4119,113
universidad del salvador,licenciatura en administración,2021-01-22,carlson,kim,female,villa numancia,tonyjackson@hotmail.com,1858,19
universidad del salvador,licenciatura en relaciones del trabajo,2020-12-25,moore,bobby,male,centenario,jamesgregory@gmail.com,8309,75
universidad del salvador,medicina,2020-12-07,allen,shannon,female,barrio chapadmalal,lchavez@gmail.com,7605,98
universidad del salvador,diseño de imagen y sonido,2020-10-09,beck,jennifer,female,santa teresita,hatfieldjohnathan@gmail.com,7107,65
universidad del salvador,licenciatura en gestión de agroalimentos,2020-09-21,lane,kimberly,female,cevil grande,dickersonjames@hotmail.com,4155,75
universidad del salvador,contador público,2020-10-24,kelly,shane,male,favelli,csanchez@yahoo.com,5636,88
universidad del salvador,técnico para bioterios,2021-01-12,cox,paul,male,antonio carboni,david15@yahoo.com,7243,72
universidad del salvador,ingeniería electrónica,2021-01-09,moreno,leah,female,kilometro 125,sjones@gmail.com,6600,90
universidad del salvador,medicina,2020-11-05,hill,ryan,male,el molle,danielandrea@hotmail.com,5350,43
universidad del salvador,ciencias veterinarias,2020-09-22,james,jessica,female,carcaraña,vincentjoel@yahoo.com,2138,104
universidad del salvador,medicina,2021-01-27,davis,jessica,female,colonia rivas,bradley05@hotmail.com,3164,112
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-27,nelson,daniel,male,villa angelica,asalazar@hotmail.com,2000,46
universidad del salvador,licenciatura en musicoterapia,2021-01-05,nicholson,stephen,male,el tala,wilkinsonebony@gmail.com,5304,84
universidad del salvador,licenciatura en terapia ocupacional,2021-01-04,dean,robert,male,estrada,ronald73@gmail.com,2409,48
universidad del salvador,técnico para bioterios,2021-02-01,barker,susan,female,12 de octubre,bergeralejandra@gmail.com,5596,16
universidad del salvador,arquitectura,2020-10-15,henry,malik,male,alcaraz 1ro,foxcarl@gmail.com,3144,45
universidad del salvador,licenciatura en administración,2020-09-19,powell,tara,female,gandolfi,chelsea78@hotmail.com,3526,82
universidad del salvador,licenciatura en terapia ocupacional,2020-11-10,smith,david,male,la isabel,autumnpayne@hotmail.com,5743,59
universidad del salvador,licenciatura en ciencias de la educación,2020-10-05,hicks,jose,male,alvaro barros,andersonandrew@yahoo.com,7403,95
universidad del salvador,licenciatura en ciencias biológicas,2021-01-29,fitzpatrick,kathleen,female,villa angelica,joseph47@gmail.com,2000,55
universidad del salvador,ingeniería mecánica,2020-12-24,hanson,michael,male,empalme villa constitucion,millercody@yahoo.com,2918,76
universidad del salvador,licenciatura en terapia ocupacional,2020-12-02,smith,natalie,female,villa lerga,franklin28@yahoo.com,5424,33
universidad del salvador,licenciatura en ciencias geológicas,2020-12-07,davis,justin,male,chivilcoy,gouldlaura@yahoo.com,5571,35
universidad del salvador,agronomía,2021-01-21,burgess,juan,male,9 de julio kilometro 20,rachellewis@yahoo.com,3380,109
universidad del salvador,diseño industrial,2020-12-29,guerrero,hannah,female,luis chico,bryanhowell@gmail.com,1917,98
universidad del salvador,ingeniería electrónica,2020-12-08,malone,william,male,3 de mayo,blakegibson@hotmail.com,3334,50
universidad del salvador,licenciatura en ciencias de la educación,2020-12-11,kirk,william,male,amambay,frank65@hotmail.com,3718,78
universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-09,gonzalez,briana,female,capitan solari,harrismike@gmail.com,3515,33
universidad del salvador,contador público,2020-11-05,ramsey,suzanne,female,colonia roca,dmoreno@hotmail.com,3327,78
universidad del salvador,licenciatura en gestión de agroalimentos,2020-12-23,smith,samuel,male,amana,carolynbrown@yahoo.com,5386,37
universidad del salvador,licenciatura en producción de bioimagenes,2020-11-28,williams,renee,female,san geronimo,victoria69@gmail.com,2136,71
universidad del salvador,ingeniería en informática,2020-09-14,alvarez,nicholas,male,colonia gobernador ayala,sarah42@yahoo.com,8307,77
universidad del salvador,medicina,2021-01-30,li,joshua,male,cafferata,harristimothy@yahoo.com,2643,39
universidad del salvador,actuario,2020-11-02,smith,erica,female,kilometro 77,jocelyn41@gmail.com,1737,79
universidad del salvador,bioquímica,2020-11-09,davidson,samuel,male,arroyo canelon,shawnwhite@hotmail.com,1625,67
universidad del salvador,licenciatura en psicología,2020-11-03,howell,chad,male,aguay,iparsons@yahoo.com,3407,102
universidad del salvador,diseño de imagen y sonido,2020-11-14,stafford,gregory,male,colonia rivas,john40@yahoo.com,3164,50
universidad del salvador,licenciatura en ciencias de la educación,2020-11-25,gutierrez,matthew,male,candelaria,tiffanydavis@yahoo.com,3308,112
